PROVINCIAS,MES,CERO,B,C,ECO,Sin_distintivo,Se_desconoce,ANNO,VEHICULO,MES_ANNO
Girona,12,8,63,1098,108,15,70,2018,Turismo,12/2018
Granada,1,4,112,946,82,18,2,2018,Turismo,1/2018
Granada,2,4,119,1003,87,19,2,2018,Turismo,2/2018
Granada,3,5,137,1153,100,22,3,2018,Turismo,3/2018
Granada,4,4,129,1085,94,21,3,2018,Turismo,4/2018
Granada,5,5,149,1253,108,24,3,2018,Turismo,5/2018
Granada,6,5,154,1300,112,25,3,2018,Turismo,6/2018
Granada,7,5,144,1215,105,23,3,2018,Turismo,7/2018
Granada,8,4,117,986,85,19,2,2018,Turismo,8/2018
Granada,9,3,87,731,63,14,2,2018,Turismo,9/2018
Granada,10,4,107,904,78,17,2,2018,Turismo,10/2018
Granada,11,4,105,886,77,17,2,2018,Turismo,11/2018
Granada,12,4,109,923,80,18,2,2018,Turismo,12/2018
Guadalajara,1,6,12,382,21,4,1,2018,Turismo,1/2018
Guadalajara,2,6,13,405,23,5,1,2018,Turismo,2/2018
Guadalajara,3,7,15,466,26,5,1,2018,Turismo,3/2018
Guadalajara,4,7,14,438,24,5,1,2018,Turismo,4/2018
Guadalajara,5,8,16,506,28,6,1,2018,Turismo,5/2018
Guadalajara,6,8,17,525,29,6,1,2018,Turismo,6/2018
Guadalajara,7,7,15,491,27,5,1,2018,Turismo,7/2018
Guadalajara,8,6,13,398,22,4,1,2018,Turismo,8/2018
Guadalajara,9,4,9,295,16,3,0,2018,Turismo,9/2018
Guadalajara,10,5,12,365,20,4,1,2018,Turismo,10/2018
Guadalajara,11,5,11,358,20,4,1,2018,Turismo,11/2018
Guadalajara,12,6,12,373,21,4,1,2018,Turismo,12/2018
Gipuzkoa,1,3,28,978,52,6,38,2018,Turismo,1/2018
Gipuzkoa,2,4,30,1037,55,6,40,2018,Turismo,2/2018
Gipuzkoa,3,4,35,1191,63,7,46,2018,Turismo,3/2018
Gipuzkoa,4,4,33,1121,59,7,43,2018,Turismo,4/2018
Gipuzkoa,5,5,38,1295,69,8,50,2018,Turismo,5/2018
Gipuzkoa,6,5,39,1344,71,8,52,2018,Turismo,6/2018
Gipuzkoa,7,4,36,1255,67,8,48,2018,Turismo,7/2018
Gipuzkoa,8,4,30,1019,54,6,39,2018,Turismo,8/2018
Gipuzkoa,9,3,22,755,40,5,29,2018,Turismo,9/2018
Gipuzkoa,10,3,27,934,50,6,36,2018,Turismo,10/2018
Gipuzkoa,11,3,27,915,49,6,35,2018,Turismo,11/2018
Gipuzkoa,12,3,28,953,51,6,37,2018,Turismo,12/2018
Huelva,1,1,29,465,27,6,5,2018,Turismo,1/2018
Huelva,2,1,31,493,29,7,5,2018,Turismo,2/2018
Huelva,3,1,35,567,33,8,6,2018,Turismo,3/2018
Huelva,4,1,33,534,31,7,6,2018,Turismo,4/2018
Huelva,5,1,38,617,36,9,7,2018,Turismo,5/2018
Huelva,6,1,40,640,38,9,7,2018,Turismo,6/2018
Huelva,7,1,37,598,35,8,7,2018,Turismo,7/2018
Huelva,8,1,30,485,28,7,5,2018,Turismo,8/2018
Huelva,9,0,22,359,21,5,4,2018,Turismo,9/2018
Huelva,10,1,28,445,26,6,5,2018,Turismo,10/2018
Huelva,11,1,27,436,26,6,5,2018,Turismo,11/2018
Huelva,12,1,28,454,27,6,5,2018,Turismo,12/2018
Huesca,1,2,8,371,16,4,10,2018,Turismo,1/2018
Huesca,2,2,9,393,17,5,11,2018,Turismo,2/2018
Huesca,3,3,10,452,20,5,13,2018,Turismo,3/2018
Huesca,4,3,9,425,18,5,12,2018,Turismo,4/2018
Huesca,5,3,11,492,21,6,14,2018,Turismo,5/2018
Huesca,6,3,11,510,22,6,14,2018,Turismo,6/2018
Huesca,7,3,10,476,21,6,13,2018,Turismo,7/2018
Huesca,8,2,9,387,17,5,11,2018,Turismo,8/2018
Huesca,9,2,6,287,12,3,8,2018,Turismo,9/2018
Huesca,10,2,8,355,15,4,10,2018,Turismo,10/2018
Huesca,11,2,8,347,15,4,10,2018,Turismo,11/2018
Huesca,12,2,8,362,16,4,10,2018,Turismo,12/2018
Jaén,1,2,82,745,25,11,2,2018,Turismo,1/2018
Jaén,2,2,87,790,27,11,2,2018,Turismo,2/2018
Jaén,3,2,100,908,31,13,3,2018,Turismo,3/2018
Jaén,4,2,94,854,29,12,3,2018,Turismo,4/2018
Jaén,5,2,109,987,33,14,3,2018,Turismo,5/2018
Jaén,6,3,113,1024,34,15,3,2018,Turismo,6/2018
Jaén,7,2,106,957,32,14,3,2018,Turismo,7/2018
Jaén,8,2,86,776,26,11,2,2018,Turismo,8/2018
Jaén,9,1,64,575,19,8,2,2018,Turismo,9/2018
Jaén,10,2,79,712,24,10,2,2018,Turismo,10/2018
Jaén,11,2,77,697,23,10,2,2018,Turismo,11/2018
Jaén,12,2,80,727,24,11,2,2018,Turismo,12/2018
León,1,2,38,467,46,8,15,2018,Turismo,1/2018
León,2,2,40,496,49,8,16,2018,Turismo,2/2018
León,3,2,46,570,56,10,18,2018,Turismo,3/2018
León,4,2,44,536,53,9,17,2018,Turismo,4/2018
León,5,3,50,619,61,11,20,2018,Turismo,5/2018
León,6,3,52,642,63,11,21,2018,Turismo,6/2018
León,7,2,49,600,59,10,19,2018,Turismo,7/2018
León,8,2,40,487,48,8,16,2018,Turismo,8/2018
León,9,1,29,361,35,6,12,2018,Turismo,9/2018
León,10,2,36,447,44,8,14,2018,Turismo,10/2018
León,11,2,36,437,43,7,14,2018,Turismo,11/2018
León,12,2,37,456,45,8,15,2018,Turismo,12/2018
Lleida,1,3,24,585,38,7,26,2018,Turismo,1/2018
Lleida,2,4,25,620,41,7,28,2018,Turismo,2/2018
Lleida,3,4,29,713,47,9,32,2018,Turismo,3/2018
Lleida,4,4,27,671,44,8,30,2018,Turismo,4/2018
Lleida,5,4,31,775,51,9,34,2018,Turismo,5/2018
Lleida,6,5,32,804,53,10,36,2018,Turismo,6/2018
Lleida,7,4,30,751,49,9,33,2018,Turismo,7/2018
Lleida,8,4,25,609,40,7,27,2018,Turismo,8/2018
Lleida,9,3,18,452,30,5,20,2018,Turismo,9/2018
Lleida,10,3,23,559,37,7,25,2018,Turismo,10/2018
Lleida,11,3,22,547,36,7,24,2018,Turismo,11/2018
Lleida,12,3,23,570,37,7,25,2018,Turismo,12/2018
Rioja (La),1,1,25,421,39,4,34,2018,Turismo,1/2018
Rioja (La),2,1,27,446,42,4,36,2018,Turismo,2/2018
Rioja (La),3,1,31,513,48,5,41,2018,Turismo,3/2018
Rioja (La),4,1,29,482,45,5,38,2018,Turismo,4/2018
Rioja (La),5,1,33,557,52,6,44,2018,Turismo,5/2018
Rioja (La),6,1,34,578,54,6,46,2018,Turismo,6/2018
Rioja (La),7,1,32,540,51,5,43,2018,Turismo,7/2018
Rioja (La),8,1,26,438,41,4,35,2018,Turismo,8/2018
Rioja (La),9,1,19,325,30,3,26,2018,Turismo,9/2018
Rioja (La),10,1,24,402,38,4,32,2018,Turismo,10/2018
Rioja (La),11,1,23,394,37,4,31,2018,Turismo,11/2018
Rioja (La),12,1,24,410,38,4,33,2018,Turismo,12/2018
Lugo,1,2,18,455,26,5,2,2018,Turismo,1/2018
Lugo,2,2,19,483,28,5,2,2018,Turismo,2/2018
Lugo,3,3,22,555,32,6,3,2018,Turismo,3/2018
Lugo,4,2,21,522,30,6,2,2018,Turismo,4/2018
Lugo,5,3,24,603,35,6,3,2018,Turismo,5/2018
Lugo,6,3,25,626,36,7,3,2018,Turismo,6/2018
Lugo,7,3,24,585,34,6,3,2018,Turismo,7/2018
Lugo,8,2,19,474,27,5,2,2018,Turismo,8/2018
Lugo,9,2,14,352,20,4,2,2018,Turismo,9/2018
Lugo,10,2,18,435,25,5,2,2018,Turismo,10/2018
Lugo,11,2,17,426,25,5,2,2018,Turismo,11/2018
Lugo,12,2,18,444,26,5,2,2018,Turismo,12/2018
Madrid,1,394,416,25413,2755,60,1594,2018,Turismo,1/2018
Madrid,2,418,441,26943,2921,64,1690,2018,Turismo,2/2018
Madrid,3,480,506,30968,3357,74,1942,2018,Turismo,3/2018
Madrid,4,452,476,29138,3159,69,1828,2018,Turismo,4/2018
Madrid,5,522,550,33662,3649,80,2111,2018,Turismo,5/2018
Madrid,6,541,571,34926,3786,83,2191,2018,Turismo,6/2018
Madrid,7,506,534,32631,3537,78,2047,2018,Turismo,7/2018
Madrid,8,410,433,26477,2870,63,1661,2018,Turismo,8/2018
Madrid,9,304,321,19625,2128,47,1231,2018,Turismo,9/2018
Madrid,10,376,397,24282,2632,58,1523,2018,Turismo,10/2018
Madrid,11,369,389,23783,2578,57,1492,2018,Turismo,11/2018
Madrid,12,384,405,24781,2686,59,1554,2018,Turismo,12/2018
Málaga,1,11,213,2729,207,54,93,2018,Turismo,1/2018
Málaga,2,11,226,2893,219,57,99,2018,Turismo,2/2018
Málaga,3,13,260,3325,252,66,114,2018,Turismo,3/2018
Málaga,4,12,244,3129,237,62,107,2018,Turismo,4/2018
Málaga,5,14,282,3615,274,72,124,2018,Turismo,5/2018
Málaga,6,15,293,3750,284,74,128,2018,Turismo,6/2018
Málaga,7,14,274,3504,266,70,120,2018,Turismo,7/2018
Málaga,8,11,222,2843,215,56,97,2018,Turismo,8/2018
Málaga,9,8,164,2107,160,42,72,2018,Turismo,9/2018
Málaga,10,10,204,2607,198,52,89,2018,Turismo,10/2018
Málaga,11,10,199,2554,194,51,87,2018,Turismo,11/2018
Málaga,12,10,208,2661,202,53,91,2018,Turismo,12/2018
Murcia,1,8,241,2022,132,46,11,2018,Turismo,1/2018
Murcia,2,8,256,2144,140,48,12,2018,Turismo,2/2018
Murcia,3,9,294,2464,161,56,13,2018,Turismo,3/2018
Murcia,4,9,277,2318,152,52,13,2018,Turismo,4/2018
Murcia,5,10,319,2678,175,61,15,2018,Turismo,5/2018
Murcia,6,11,331,2779,182,63,15,2018,Turismo,6/2018
Murcia,7,10,310,2596,170,59,14,2018,Turismo,7/2018
Murcia,8,8,251,2106,138,48,12,2018,Turismo,8/2018
Murcia,9,6,186,1561,102,35,9,2018,Turismo,9/2018
Murcia,10,7,230,1932,126,44,11,2018,Turismo,10/2018
Murcia,11,7,226,1892,124,43,10,2018,Turismo,11/2018
Murcia,12,7,235,1971,129,45,11,2018,Turismo,12/2018
Navarra,1,6,75,891,57,13,20,2018,Turismo,1/2018
Navarra,2,6,80,945,60,14,22,2018,Turismo,2/2018
Navarra,3,7,92,1086,69,16,25,2018,Turismo,3/2018
Navarra,4,6,86,1022,65,15,23,2018,Turismo,4/2018
Navarra,5,7,100,1181,75,18,27,2018,Turismo,5/2018
Navarra,6,8,103,1225,78,18,28,2018,Turismo,6/2018
Navarra,7,7,97,1145,73,17,26,2018,Turismo,7/2018
Navarra,8,6,78,929,59,14,21,2018,Turismo,8/2018
Navarra,9,4,58,688,44,10,16,2018,Turismo,9/2018
Navarra,10,5,72,852,54,13,20,2018,Turismo,10/2018
Navarra,11,5,70,834,53,12,19,2018,Turismo,11/2018
Navarra,12,5,73,869,55,13,20,2018,Turismo,12/2018
Ourense,1,1,42,366,30,12,7,2018,Turismo,1/2018
Ourense,2,1,44,388,32,13,7,2018,Turismo,2/2018
Ourense,3,2,51,446,37,15,8,2018,Turismo,3/2018
Ourense,4,2,48,420,35,14,8,2018,Turismo,4/2018
Ourense,5,2,55,485,40,16,9,2018,Turismo,5/2018
Ourense,6,2,57,503,41,17,9,2018,Turismo,6/2018
Ourense,7,2,54,470,39,16,9,2018,Turismo,7/2018
Ourense,8,1,43,381,31,13,7,2018,Turismo,8/2018
Ourense,9,1,32,283,23,9,5,2018,Turismo,9/2018
Ourense,10,1,40,350,29,12,6,2018,Turismo,10/2018
Ourense,11,1,39,342,28,11,6,2018,Turismo,11/2018
Ourense,12,1,41,357,29,12,7,2018,Turismo,12/2018
Asturias,1,7,47,1374,85,16,118,2018,Turismo,1/2018
Asturias,2,8,49,1457,90,17,125,2018,Turismo,2/2018
Asturias,3,9,57,1674,104,19,143,2018,Turismo,3/2018
Asturias,4,9,54,1576,98,18,135,2018,Turismo,4/2018
Asturias,5,10,62,1820,113,21,156,2018,Turismo,5/2018
Asturias,6,10,64,1889,117,22,162,2018,Turismo,6/2018
Asturias,7,10,60,1764,109,20,151,2018,Turismo,7/2018
Asturias,8,8,49,1432,89,16,123,2018,Turismo,8/2018
Asturias,9,6,36,1061,66,12,91,2018,Turismo,9/2018
Asturias,10,7,45,1313,81,15,112,2018,Turismo,10/2018
Asturias,11,7,44,1286,80,15,110,2018,Turismo,11/2018
Asturias,12,7,46,1340,83,15,115,2018,Turismo,12/2018
Palencia,1,0,4,119,2,2,3,2018,Turismo,1/2018
Palencia,2,0,4,126,2,2,3,2018,Turismo,2/2018
Palencia,3,1,5,145,2,2,3,2018,Turismo,3/2018
Palencia,4,1,4,137,2,2,3,2018,Turismo,4/2018
Palencia,5,1,5,158,2,2,3,2018,Turismo,5/2018
Palencia,6,1,5,164,2,2,4,2018,Turismo,6/2018
Palencia,7,1,5,153,2,2,3,2018,Turismo,7/2018
Palencia,8,0,4,124,2,2,3,2018,Turismo,8/2018
Palencia,9,0,3,92,1,1,2,2018,Turismo,9/2018
Palencia,10,0,4,114,2,1,2,2018,Turismo,10/2018
Palencia,11,0,4,112,2,1,2,2018,Turismo,11/2018
Palencia,12,0,4,116,2,1,3,2018,Turismo,12/2018
Palmas (Las),1,16,25,2964,99,14,117,2018,Turismo,1/2018
Palmas (Las),2,17,27,3142,105,15,124,2018,Turismo,2/2018
Palmas (Las),3,20,31,3612,121,17,143,2018,Turismo,3/2018
Palmas (Las),4,19,29,3398,114,16,135,2018,Turismo,4/2018
Palmas (Las),5,22,33,3926,132,19,156,2018,Turismo,5/2018
Palmas (Las),6,22,34,4073,137,19,161,2018,Turismo,6/2018
Palmas (Las),7,21,32,3806,128,18,151,2018,Turismo,7/2018
Palmas (Las),8,17,26,3088,104,15,122,2018,Turismo,8/2018
Palmas (Las),9,13,19,2289,77,11,91,2018,Turismo,9/2018
Palmas (Las),10,16,24,2832,95,14,112,2018,Turismo,10/2018
Palmas (Las),11,15,23,2774,93,13,110,2018,Turismo,11/2018
Palmas (Las),12,16,24,2890,97,14,115,2018,Turismo,12/2018
Pontevedra,1,6,83,940,26,17,5,2018,Turismo,1/2018
Pontevedra,2,7,88,997,28,18,5,2018,Turismo,2/2018
Pontevedra,3,8,101,1146,32,21,6,2018,Turismo,3/2018
Pontevedra,4,7,95,1078,30,20,6,2018,Turismo,4/2018
Pontevedra,5,8,109,1246,35,23,7,2018,Turismo,5/2018
Pontevedra,6,9,114,1292,36,24,7,2018,Turismo,6/2018
Pontevedra,7,8,106,1207,34,22,7,2018,Turismo,7/2018
Pontevedra,8,6,86,980,27,18,5,2018,Turismo,8/2018
Pontevedra,9,5,64,726,20,13,4,2018,Turismo,9/2018
Pontevedra,10,6,79,898,25,17,5,2018,Turismo,10/2018
Pontevedra,11,6,77,880,25,16,5,2018,Turismo,11/2018
Pontevedra,12,6,81,917,26,17,5,2018,Turismo,12/2018
Salamanca,1,2,18,514,180,3,8,2018,Turismo,1/2018
Salamanca,2,2,19,545,191,3,9,2018,Turismo,2/2018
Salamanca,3,2,22,626,219,3,10,2018,Turismo,3/2018
Salamanca,4,2,21,589,206,3,9,2018,Turismo,4/2018
Salamanca,5,2,24,681,239,4,11,2018,Turismo,5/2018
Salamanca,6,3,25,706,247,4,11,2018,Turismo,6/2018
Salamanca,7,2,23,660,231,4,11,2018,Turismo,7/2018
Salamanca,8,2,19,535,188,3,9,2018,Turismo,8/2018
Salamanca,9,1,14,397,139,2,6,2018,Turismo,9/2018
Salamanca,10,2,17,491,172,3,8,2018,Turismo,10/2018
Salamanca,11,2,17,481,169,3,8,2018,Turismo,11/2018
Salamanca,12,2,18,501,176,3,8,2018,Turismo,12/2018
Santa Cruz de Tenerife,1,8,45,1689,47,23,3,2018,Turismo,1/2018
Santa Cruz de Tenerife,2,8,48,1791,50,25,3,2018,Turismo,2/2018
Santa Cruz de Tenerife,3,9,55,2058,57,28,3,2018,Turismo,3/2018
Santa Cruz de Tenerife,4,9,52,1936,54,27,3,2018,Turismo,4/2018
Santa Cruz de Tenerife,5,10,60,2237,62,31,4,2018,Turismo,5/2018
Santa Cruz de Tenerife,6,11,62,2321,64,32,4,2018,Turismo,6/2018
Santa Cruz de Tenerife,7,10,58,2169,60,30,4,2018,Turismo,7/2018
Santa Cruz de Tenerife,8,8,47,1760,49,24,3,2018,Turismo,8/2018
Santa Cruz de Tenerife,9,6,35,1304,36,18,2,2018,Turismo,9/2018
Santa Cruz de Tenerife,10,7,43,1614,45,22,3,2018,Turismo,10/2018
Santa Cruz de Tenerife,11,7,42,1581,44,22,3,2018,Turismo,11/2018
Santa Cruz de Tenerife,12,8,44,1647,46,23,3,2018,Turismo,12/2018
Cantabria,1,6,32,949,64,9,20,2018,Turismo,1/2018
Cantabria,2,6,34,1006,68,9,21,2018,Turismo,2/2018
Cantabria,3,7,39,1156,78,10,24,2018,Turismo,3/2018
Cantabria,4,7,37,1088,73,10,23,2018,Turismo,4/2018
Cantabria,5,8,43,1256,85,11,27,2018,Turismo,5/2018
Cantabria,6,8,44,1304,88,12,28,2018,Turismo,6/2018
Cantabria,7,8,41,1218,82,11,26,2018,Turismo,7/2018
Cantabria,8,6,34,988,67,9,21,2018,Turismo,8/2018
Cantabria,9,5,25,733,49,7,15,2018,Turismo,9/2018
Cantabria,10,6,31,906,61,8,19,2018,Turismo,10/2018
Cantabria,11,6,30,888,60,8,19,2018,Turismo,11/2018
Cantabria,12,6,32,925,62,8,20,2018,Turismo,12/2018
Segovia,1,1,4,123,12,2,0,2018,Turismo,1/2018
Segovia,2,1,4,130,13,2,0,2018,Turismo,2/2018
Segovia,3,1,4,150,15,2,0,2018,Turismo,3/2018
Segovia,4,1,4,141,14,2,0,2018,Turismo,4/2018
Segovia,5,1,5,163,16,2,0,2018,Turismo,5/2018
Segovia,6,1,5,169,17,2,0,2018,Turismo,6/2018
Segovia,7,1,5,158,16,2,0,2018,Turismo,7/2018
Segovia,8,1,4,128,13,2,0,2018,Turismo,8/2018
Segovia,9,1,3,95,9,1,0,2018,Turismo,9/2018
Segovia,10,1,3,117,12,2,0,2018,Turismo,10/2018
Segovia,11,1,3,115,11,2,0,2018,Turismo,11/2018
Segovia,12,1,3,120,12,2,0,2018,Turismo,12/2018
Sevilla,1,9,37,2695,193,13,4,2018,Turismo,1/2018
Sevilla,2,9,40,2857,205,14,4,2018,Turismo,2/2018
Sevilla,3,11,45,3284,236,16,5,2018,Turismo,3/2018
Sevilla,4,10,43,3090,222,15,4,2018,Turismo,4/2018
Sevilla,5,11,49,3570,256,18,5,2018,Turismo,5/2018
Sevilla,6,12,51,3704,266,18,5,2018,Turismo,6/2018
Sevilla,7,11,48,3460,248,17,5,2018,Turismo,7/2018
Sevilla,8,9,39,2808,202,14,4,2018,Turismo,8/2018
Sevilla,9,7,29,2081,149,10,3,2018,Turismo,9/2018
Sevilla,10,8,36,2575,185,13,4,2018,Turismo,10/2018
Sevilla,11,8,35,2522,181,12,4,2018,Turismo,11/2018
Sevilla,12,8,36,2628,189,13,4,2018,Turismo,12/2018
Soria,1,0,2,102,6,1,0,2018,Turismo,1/2018
Soria,2,0,2,108,7,1,0,2018,Turismo,2/2018
Soria,3,1,2,124,8,1,0,2018,Turismo,3/2018
Soria,4,1,2,117,7,1,0,2018,Turismo,4/2018
Soria,5,1,2,135,8,1,0,2018,Turismo,5/2018
Soria,6,1,2,140,9,1,0,2018,Turismo,6/2018
Soria,7,1,2,131,8,1,0,2018,Turismo,7/2018
Soria,8,0,2,106,7,1,0,2018,Turismo,8/2018
Soria,9,0,1,79,5,1,0,2018,Turismo,9/2018
Soria,10,0,2,97,6,1,0,2018,Turismo,10/2018
Soria,11,0,2,95,6,1,0,2018,Turismo,11/2018
Soria,12,0,2,99,6,1,0,2018,Turismo,12/2018
Tarragona,1,7,74,1201,95,23,33,2018,Turismo,1/2018
Tarragona,2,8,78,1274,101,24,35,2018,Turismo,2/2018
Tarragona,3,9,90,1464,116,28,40,2018,Turismo,3/2018
Tarragona,4,8,85,1377,109,26,37,2018,Turismo,4/2018
Tarragona,5,10,98,1591,126,30,43,2018,Turismo,5/2018
Tarragona,6,10,101,1651,131,32,45,2018,Turismo,6/2018
Tarragona,7,10,95,1543,122,29,42,2018,Turismo,7/2018
Tarragona,8,8,77,1252,99,24,34,2018,Turismo,8/2018
Tarragona,9,6,57,928,73,18,25,2018,Turismo,9/2018
Tarragona,10,7,71,1148,91,22,31,2018,Turismo,10/2018
Tarragona,11,7,69,1124,89,21,31,2018,Turismo,11/2018
Tarragona,12,7,72,1171,93,22,32,2018,Turismo,12/2018
Teruel,1,1,3,164,9,1,1,2018,Turismo,1/2018
Teruel,2,1,3,174,10,1,1,2018,Turismo,2/2018
Teruel,3,1,3,200,12,1,1,2018,Turismo,3/2018
Teruel,4,1,3,188,11,1,1,2018,Turismo,4/2018
Teruel,5,1,4,217,13,1,1,2018,Turismo,5/2018
Teruel,6,1,4,225,13,1,1,2018,Turismo,6/2018
Teruel,7,1,3,210,12,1,1,2018,Turismo,7/2018
Teruel,8,1,3,171,10,1,1,2018,Turismo,8/2018
Teruel,9,1,2,127,7,1,1,2018,Turismo,9/2018
Teruel,10,1,3,157,9,1,1,2018,Turismo,10/2018
Teruel,11,1,3,153,9,1,1,2018,Turismo,11/2018
Teruel,12,1,3,160,9,1,1,2018,Turismo,12/2018
Toledo,1,115,90,4069,150,12,97,2018,Turismo,1/2018
Toledo,2,122,95,4314,159,12,103,2018,Turismo,2/2018
Toledo,3,141,109,4959,183,14,119,2018,Turismo,3/2018
Toledo,4,132,103,4666,172,13,112,2018,Turismo,4/2018
Toledo,5,153,119,5390,199,15,129,2018,Turismo,5/2018
Toledo,6,159,123,5593,206,16,134,2018,Turismo,6/2018
Toledo,7,148,115,5225,192,15,125,2018,Turismo,7/2018
Toledo,8,120,94,4240,156,12,101,2018,Turismo,8/2018
Toledo,9,89,69,3143,116,9,75,2018,Turismo,9/2018
Toledo,10,110,86,3888,143,11,93,2018,Turismo,10/2018
Toledo,11,108,84,3808,140,11,91,2018,Turismo,11/2018
Toledo,12,112,88,3968,146,11,95,2018,Turismo,12/2018
Valencia/València,1,21,146,4046,147,33,139,2018,Turismo,1/2018
Valencia/València,2,23,155,4289,156,35,147,2018,Turismo,2/2018
Valencia/València,3,26,178,4930,179,40,169,2018,Turismo,3/2018
Valencia/València,4,25,167,4639,169,37,159,2018,Turismo,4/2018
Valencia/València,5,28,193,5359,195,43,184,2018,Turismo,5/2018
Valencia/València,6,29,201,5560,202,45,191,2018,Turismo,6/2018
Valencia/València,7,27,188,5195,189,42,178,2018,Turismo,7/2018
Valencia/València,8,22,152,4215,153,34,145,2018,Turismo,8/2018
Valencia/València,9,17,113,3124,114,25,107,2018,Turismo,9/2018
Valencia/València,10,20,140,3866,141,31,133,2018,Turismo,10/2018
Valencia/València,11,20,137,3786,138,30,130,2018,Turismo,11/2018
Valencia/València,12,21,142,3945,144,32,135,2018,Turismo,12/2018
Valladolid,1,5,48,623,62,3,4,2018,Turismo,1/2018
Valladolid,2,5,51,661,66,4,4,2018,Turismo,2/2018
Valladolid,3,6,58,759,76,4,5,2018,Turismo,3/2018
Valladolid,4,6,55,714,72,4,4,2018,Turismo,4/2018
Valladolid,5,6,64,825,83,5,5,2018,Turismo,5/2018
Valladolid,6,7,66,856,86,5,5,2018,Turismo,6/2018
Valladolid,7,6,62,800,80,4,5,2018,Turismo,7/2018
Valladolid,8,5,50,649,65,4,4,2018,Turismo,8/2018
Valladolid,9,4,37,481,48,3,3,2018,Turismo,9/2018
Valladolid,10,5,46,595,60,3,4,2018,Turismo,10/2018
Valladolid,11,5,45,583,58,3,4,2018,Turismo,11/2018
Valladolid,12,5,47,608,61,3,4,2018,Turismo,12/2018
Bizkaia,1,11,68,1502,109,10,126,2018,Turismo,1/2018
Bizkaia,2,11,72,1592,116,11,133,2018,Turismo,2/2018
Bizkaia,3,13,83,1830,133,13,153,2018,Turismo,3/2018
Bizkaia,4,12,78,1722,125,12,144,2018,Turismo,4/2018
Bizkaia,5,14,90,1989,144,14,166,2018,Turismo,5/2018
Bizkaia,6,15,94,2064,150,14,173,2018,Turismo,6/2018
Bizkaia,7,14,88,1929,140,13,161,2018,Turismo,7/2018
Bizkaia,8,11,71,1565,114,11,131,2018,Turismo,8/2018
Bizkaia,9,8,53,1160,84,8,97,2018,Turismo,9/2018
Bizkaia,10,10,65,1435,104,10,120,2018,Turismo,10/2018
Bizkaia,11,10,64,1406,102,10,118,2018,Turismo,11/2018
Bizkaia,12,11,67,1465,106,10,123,2018,Turismo,12/2018
Zamora,1,1,10,125,12,3,0,2018,Turismo,1/2018
Zamora,2,1,10,133,13,4,0,2018,Turismo,2/2018
Zamora,3,1,12,153,15,4,0,2018,Turismo,3/2018
Zamora,4,1,11,144,14,4,0,2018,Turismo,4/2018
Zamora,5,1,13,166,16,4,1,2018,Turismo,5/2018
Zamora,6,1,13,172,16,5,1,2018,Turismo,6/2018
Zamora,7,1,12,161,15,4,0,2018,Turismo,7/2018
Zamora,8,1,10,131,12,4,0,2018,Turismo,8/2018
Zamora,9,0,7,97,9,3,0,2018,Turismo,9/2018
Zamora,10,1,9,120,11,3,0,2018,Turismo,10/2018
Zamora,11,1,9,117,11,3,0,2018,Turismo,11/2018
Zamora,12,1,9,122,12,3,0,2018,Turismo,12/2018
Zaragoza,1,9,48,1137,96,10,283,2018,Turismo,1/2018
Zaragoza,2,10,51,1206,101,11,300,2018,Turismo,2/2018
Zaragoza,3,11,58,1386,116,12,345,2018,Turismo,3/2018
Zaragoza,4,11,55,1304,110,11,324,2018,Turismo,4/2018
Zaragoza,5,12,63,1507,127,13,375,2018,Turismo,5/2018
Zaragoza,6,13,66,1563,131,14,389,2018,Turismo,6/2018
Zaragoza,7,12,61,1461,123,13,363,2018,Turismo,7/2018
Zaragoza,8,10,50,1185,100,10,295,2018,Turismo,8/2018
Zaragoza,9,7,37,878,74,8,219,2018,Turismo,9/2018
Zaragoza,10,9,46,1087,91,9,270,2018,Turismo,10/2018
Zaragoza,11,9,45,1064,89,9,265,2018,Turismo,11/2018
Zaragoza,12,9,47,1109,93,10,276,2018,Turismo,12/2018
Ceuta,1,0,12,83,4,11,0,2018,Turismo,1/2018
Ceuta,2,0,12,87,5,12,0,2018,Turismo,2/2018
Ceuta,3,0,14,101,5,14,0,2018,Turismo,3/2018
Ceuta,4,0,13,95,5,13,0,2018,Turismo,4/2018
Ceuta,5,1,15,109,6,15,0,2018,Turismo,5/2018
Ceuta,6,1,16,113,6,15,0,2018,Turismo,6/2018
Ceuta,7,0,15,106,6,14,0,2018,Turismo,7/2018
Ceuta,8,0,12,86,5,12,0,2018,Turismo,8/2018
Ceuta,9,0,9,64,3,9,0,2018,Turismo,9/2018
Ceuta,10,0,11,79,4,11,0,2018,Turismo,10/2018
Ceuta,11,0,11,77,4,11,0,2018,Turismo,11/2018
Ceuta,12,0,11,80,4,11,0,2018,Turismo,12/2018
Melilla,1,0,18,98,6,26,1,2018,Turismo,1/2018
Melilla,2,0,19,104,7,28,1,2018,Turismo,2/2018
Melilla,3,1,22,119,8,32,1,2018,Turismo,3/2018
Melilla,4,1,21,112,7,30,1,2018,Turismo,4/2018
Melilla,5,1,24,130,9,34,1,2018,Turismo,5/2018
Melilla,6,1,25,135,9,36,1,2018,Turismo,6/2018
Melilla,7,1,24,126,8,33,1,2018,Turismo,7/2018
Melilla,8,0,19,102,7,27,1,2018,Turismo,8/2018
Melilla,9,0,14,76,5,20,0,2018,Turismo,9/2018
